Wall time,Step,Value
1776147883.079121,0,0.0
1776149228.0280788,10,0.5045117735862732
1776150573.7957304,20,0.5033509731292725
1776151917.2713518,30,0.5113375782966614
1776153263.457161,40,0.5023525953292847
1776154610.409962,50,0.5030105113983154
1776155956.9074326,60,0.517954409122467
1776157302.9631743,70,0.5143789649009705
1776158649.909658,80,0.5239521861076355
1776159997.768405,90,0.520856499671936
1776161344.2197242,100,0.5518279075622559
1776162690.7224867,110,0.5583983063697815
1776164037.5803297,120,0.5746269226074219
1776165384.2767677,130,0.5888435244560242
1776166729.6899276,140,0.5937345027923584
1776168076.5942621,150,0.604437530040741
1776169423.9515994,160,0.6091505289077759
1776170770.5447872,170,0.609382688999176
1776172116.2337537,180,0.615558385848999
1776173462.8218994,190,0.6158137917518616
1776174809.1757212,200,0.6179265379905701
1776176155.0062535,210,0.6170675158500671
1776177501.4713676,220,0.6185534000396729
1776178847.1406531,230,0.6229878067970276
1776180192.2699897,240,0.630603015422821
1776181539.0716534,250,0.6349445581436157
1776182885.8651664,260,0.6399981379508972
1776184232.1218207,270,0.6476597189903259
1776185578.1518939,280,0.6522334814071655
1776186925.0743842,290,0.6588038802146912
1776188272.1354373,300,0.6647706031799316
1776189618.6292114,310,0.6682996153831482
1776190964.842975,320,0.6681835055351257
1776192310.9523106,330,0.67192143201828
1776193657.2650716,340,0.6722464561462402
1776195002.2267702,350,0.6753110885620117
1776196347.450371,360,0.6773309707641602
1776197692.4165385,370,0.678956151008606
1776199037.238387,380,0.6809760332107544
1776200384.5697613,390,0.6804420351982117
1776201730.2724895,400,0.6822994351387024
1776203075.4304347,410,0.685596227645874
1776204421.1068354,420,0.6860141158103943
1776205767.6006746,430,0.6817190051078796
1776207112.7921922,440,0.6835995316505432
1776208459.006969,450,0.6887072920799255
1776209804.9062607,460,0.6863855719566345
1776211150.8125267,470,0.6866409778594971
1776212496.5362804,480,0.6917022466659546
1776213841.8514843,490,0.6937685608863831
1776215187.6923866,500,0.6932578086853027
1776216532.867311,510,0.6944882869720459
1776217878.874972,520,0.6976457834243774
1776219225.0736985,530,0.6980637311935425
1776220570.1301937,540,0.6984351873397827
1776221915.4570735,550,0.7003389596939087
1776223261.3780098,560,0.7022891640663147
1776224607.600757,570,0.7024517059326172
1776225953.5003,580,0.7032952308654785
1776227299.2066355,590,0.7037518620491028
1776228644.9947677,600,0.7043090462684631
1776229991.0421314,610,0.7066075205802917
1776231337.0193672,620,0.7086506485939026
1776232683.5449488,630,0.7102370858192444
1776234029.2052667,640,0.7117462158203125
1776235375.1620932,650,0.7113282680511475
1776236721.0751557,660,0.7117926478385925
1776238067.841102,670,0.7150197625160217
1776239414.975045,680,0.7168771624565125
1776240761.301753,690,0.7190130949020386
1776242107.9254856,700,0.7173646688461304
1776243455.0087926,710,0.7212187051773071
1776244800.8651805,720,0.7227045893669128
1776246147.7930038,730,0.7214741110801697
1776247493.5308583,740,0.7213348150253296
1776248839.9193053,750,0.722890317440033
1776250185.795893,760,0.72198486328125
1776251531.6643357,770,0.7218919992446899
1776252877.9330673,780,0.7243994474411011
1776254224.0462687,790,0.7259085178375244
1776255570.1646905,800,0.7253513336181641
1776256916.0832126,810,0.7240743637084961
1776258258.5280294,820,0.7235636115074158
1776259599.1306562,830,0.723842203617096
1776260939.8057015,840,0.7260478138923645
1776262281.0101273,850,0.725212037563324
1776263622.5134265,860,0.725304901599884
1776264962.9783127,870,0.7275569438934326
1776266303.3596952,880,0.7275801301002502
1776267644.642459,890,0.7255602478981018
1776268985.1146376,900,0.7271854281425476
1776270325.474623,910,0.72402024269104
1776271666.7131581,920,0.7264115810394287
1776273007.2920136,930,0.7306138277053833
1776274349.3987014,940,0.7306447625160217
1776275691.0332766,950,0.7286248803138733
1776277032.13859,960,0.7305054664611816
1776278373.3069248,970,0.7331754565238953
1776279713.8739035,980,0.7354739308357239
1776281054.64735,990,0.7338719367980957
1776282395.9712257,1000,0.7341040968894958
1776283736.705876,1010,0.734289824962616
1776285078.6223137,1020,0.7357989549636841
1776286419.5687037,1030,0.7357292771339417
1776287760.697419,1040,0.7388635873794556
1776289101.6865253,1050,0.7368669509887695
1776290442.1527426,1060,0.7367740273475647
1776291782.8658996,1070,0.7357757091522217
1776293123.589336,1080,0.7338486909866333
1776294464.4877322,1090,0.7377491593360901
1776295805.731203,1100,0.7384688854217529
1776297147.359424,1110,0.7365418672561646
1776298488.4868906,1120,0.7368204593658447
1776299829.8440714,1130,0.7373312711715698
1776301170.6945908,1140,0.7362168431282043
1776302510.945941,1150,0.7378420233726501
1776303851.7240968,1160,0.7404423356056213
1776305192.6484344,1170,0.7406513094902039
1776306533.5978684,1180,0.7413245439529419
1776307874.433163,1190,0.7403959035873413
1776309215.01814,1200,0.7411620616912842
1776310555.9821315,1210,0.7407441735267639
1776311896.7149143,1220,0.7416263818740845
1776313238.735022,1230,0.7453875541687012
1776314579.7748196,1240,0.7426711320877075
1776315920.9740727,1250,0.7398154735565186
1776317261.9016182,1260,0.7413942217826843
1776318603.192384,1270,0.7410459518432617
1776319944.0140853,1280,0.7410691976547241
1776321286.2543495,1290,0.7420133948326111
1776322629.3948107,1300,0.7396220564842224
1776323969.802118,1310,0.7390648126602173
1776325310.9909627,1320,0.741788923740387
1776326651.4184976,1330,0.7422068119049072
1776327992.137799,1340,0.740883469581604
