Wall time,Step,Value
1776147883.0791104,0,0.0
1776149228.0280683,10,-2.611577883726568e-06
1776150573.79572,20,0.0003464991750661284
1776151917.2713416,30,8.118188998196274e-05
1776153263.4571497,40,0.0008721513440832496
1776154610.4099512,50,0.0009480193839408457
1776155956.9074223,60,0.0006024724571034312
1776157302.963164,70,0.0020973850041627884
1776158649.9096477,80,0.0009738763910718262
1776159997.7683945,90,0.0022178329527378082
1776161344.2197142,100,0.0010672989301383495
1776162690.7224762,110,0.00043979729525744915
1776164037.580319,120,-0.00043006951455026865
1776165384.276755,130,-0.00028654560446739197
1776166729.689917,140,0.0006272596074268222
1776168076.5942516,150,-0.0001888809201773256
1776169423.951589,160,-0.0008883008849807084
1776170770.5447688,170,-0.005538946948945522
1776172116.2337432,180,-0.011815546080470085
1776173462.821889,190,-0.025279097259044647
1776174809.1757104,200,-0.03580543026328087
1776176155.0062432,210,-0.04937205836176872
1776177501.4713569,220,-0.05934426933526993
1776178847.140643,230,-0.06475558131933212
1776180192.2699788,240,-0.07192733883857727
1776181539.071643,250,-0.08076652884483337
1776182885.8651557,260,-0.09097345173358917
1776184232.1218102,270,-0.10485246032476425
1776185578.1518836,280,-0.11807476729154587
1776186925.074374,290,-0.13544657826423645
1776188272.1354265,300,-0.15866203606128693
1776189618.6292007,310,-0.1922341287136078
1776190964.8429644,320,-0.22946742177009583
1776192310.9523,330,-0.2665565013885498
1776193657.2650614,340,-0.3062933087348938
1776195002.2267597,350,-0.3488225042819977
1776196347.4503608,360,-0.39010700583457947
1776197692.4165275,370,-0.4457199275493622
1776199037.2383766,380,-0.4824366271495819
1776200384.5697508,390,-0.48519453406333923
1776201730.272479,400,-0.5185338258743286
1776203075.4304247,410,-0.5394883155822754
1776204421.106825,420,-0.6168835759162903
1776205767.600664,430,-0.7034114003181458
1776207112.7921798,440,-0.7262227535247803
1776208459.0069582,450,-0.7556627988815308
1776209804.9062505,460,-0.8372347354888916
1776211150.8125165,470,-0.897555410861969
1776212496.5362701,480,-0.9017472863197327
1776213841.8514738,490,-0.9558227062225342
1776215187.6923764,500,-1.0327882766723633
1776216532.8673005,510,-1.1201812028884888
1776217878.8749616,520,-1.1729145050048828
1776219225.073688,530,-1.2416985034942627
1776220570.1301832,540,-1.2491846084594727
1776221915.4570632,550,-1.275639295578003
1776223261.3779993,560,-1.3101047277450562
1776224607.6007464,570,-1.3618366718292236
1776225953.5002897,580,-1.430975317955017
1776227299.2066233,590,-1.5896650552749634
1776228644.9947572,600,-1.6364920139312744
1776229991.0421207,610,-1.7326714992523193
1776231337.0193565,620,-1.921403169631958
1776232683.5449383,630,-2.0178253650665283
1776234029.2052562,640,-2.275599479675293
1776235375.162083,650,-2.3553805351257324
1776236721.075145,660,-2.3759641647338867
1776238067.8410914,670,-2.4538791179656982
1776239414.9750345,680,-2.4213781356811523
1776240761.3017426,690,-2.562100648880005
1776242107.9254751,700,-2.930216073989868
1776243455.0087736,710,-2.646883249282837
1776244800.86517,720,-2.7291340827941895
1776246147.7929933,730,-2.4366109371185303
1776247493.5308478,740,-2.3506178855895996
1776248839.9192948,750,-3.1282272338867188
1776250185.7958827,760,-2.9421474933624268
1776251531.6643255,770,-2.485764503479004
1776252877.933057,780,-2.7599055767059326
1776254224.046258,790,-3.0391428470611572
1776255570.16468,800,-3.443333864212036
1776256916.0832024,810,-3.63581919670105
1776258258.528019,820,-2.9004507064819336
1776259599.1306455,830,-2.9970035552978516
1776260939.8056908,840,-2.613004446029663
1776262281.0101168,850,-2.628958225250244
1776263622.5134163,860,-3.4361066818237305
1776264962.978302,870,-2.6974239349365234
1776266303.3596847,880,-2.740546226501465
1776267644.6424482,890,-2.872068405151367
1776268985.1146274,900,-2.7886292934417725
1776270325.4746125,910,-2.5523929595947266
1776271666.7131474,920,-3.1705076694488525
1776273007.2920034,930,-3.4492790699005127
1776274349.3986895,940,-3.7306442260742188
1776275691.033266,950,-4.1885151863098145
1776277032.1385796,960,-4.035378456115723
1776278373.306914,970,-3.2889719009399414
1776279713.8738933,980,-3.3511736392974854
1776281054.6473396,990,-4.154336929321289
1776282395.971215,1000,-4.355930328369141
1776283736.7058656,1010,-4.612189292907715
1776285078.6223032,1020,-4.0367608070373535
1776286419.5686939,1030,-4.267462730407715
1776287760.6974082,1040,-4.450998306274414
1776289101.6865146,1050,-3.903083324432373
1776290442.1527312,1060,-3.8960139751434326
1776291782.865889,1070,-4.499822616577148
1776293123.5893228,1080,-4.864590644836426
1776294464.4877217,1090,-4.352071285247803
1776295805.7311907,1100,-4.761561870574951
1776297147.3594131,1110,-4.9103102684021
1776298488.48688,1120,-4.333404541015625
1776299829.8440607,1130,-3.490062713623047
1776301170.6945796,1140,-3.873067617416382
1776302510.9459305,1150,-4.092371463775635
1776303851.7240865,1160,-4.311675071716309
1776305192.648424,1170,-4.130765914916992
1776306533.597858,1180,-3.7484683990478516
1776307874.4331522,1190,-3.8881592750549316
1776309215.0181293,1200,-4.987997055053711
1776310555.9821208,1210,-5.006423473358154
1776311896.7149038,1220,-4.667380332946777
1776313238.7350092,1230,-4.676820278167725
1776314579.7748094,1240,-4.5269975662231445
1776315920.974062,1250,-4.792131423950195
1776317261.9016078,1260,-4.733109474182129
1776318603.1923738,1270,-4.596607208251953
1776319944.0140746,1280,-4.694490432739258
1776321286.2543387,1290,-4.724416255950928
1776322629.3947997,1300,-4.249693870544434
1776323969.8021073,1310,-4.5432634353637695
1776325310.9909523,1320,-4.304996967315674
1776326651.418487,1330,-4.8764519691467285
1776327992.1377788,1340,-4.576375961303711
