Wall time,Step,Value
1776079135.396208,0,1.1510175466537476
1776080094.7564232,10,1.2114245891571045
1776081053.742556,20,1.210391640663147
1776082012.9209201,30,1.2517428398132324
1776082972.4468465,40,1.0758485794067383
1776083931.8069603,50,1.1095086336135864
1776084892.254336,60,1.184224247932434
1776085851.902292,70,1.1618157625198364
1776086810.9283013,80,1.1632229089736938
1776087769.9620345,90,1.1258213520050049
1776088729.0491226,100,1.1822056770324707
1776089688.6969657,110,1.2468734979629517
1776090648.9481447,120,1.2820465564727783
1776091609.157833,130,1.1661757230758667
1776092570.4585216,140,1.1678673028945923
1776093529.9272575,150,1.1232088804244995
1776094489.4896998,160,1.265188217163086
1776095448.6717563,170,1.1118749380111694
1776096408.6638,180,1.12472403049469
1776097369.4635048,190,1.2803447246551514
1776098328.563558,200,1.1344784498214722
1776099288.4725602,210,1.2256889343261719
1776100248.4553041,220,1.1358145475387573
1776101208.1863306,230,1.203025221824646
1776102168.059319,240,1.2781202793121338
1776103127.3300903,250,1.1877297163009644
1776104086.1168733,260,1.1662638187408447
1776105047.1164777,270,1.2096256017684937
1776106007.5771108,280,1.192522406578064
1776106967.4469826,290,1.1967194080352783
1776107926.6009934,300,1.080561876296997
1776108885.2956676,310,1.1137995719909668
1776109844.6203907,320,1.1759045124053955
1776110804.6139162,330,1.0984290838241577
1776111763.6920605,340,1.1741759777069092
1776112722.7206838,350,1.1623715162277222
1776113683.2547898,360,1.0864094495773315
1776114641.4885192,370,1.0831019878387451
1776115600.2761064,380,1.2354860305786133
1776116558.844625,390,1.1819021701812744
1776117517.1171446,400,1.2067101001739502
1776118476.764573,410,1.1578232049942017
1776119436.9241023,420,1.124036192893982
1776120397.3276045,430,1.2088346481323242
1776121357.060403,440,1.166703701019287
1776122316.7753828,450,1.0555254220962524
1776123276.0388794,460,1.1989413499832153
1776124235.320937,470,1.1419676542282104
1776125193.8872292,480,1.0470504760742188
1776126152.6652172,490,1.070213794708252
1776127112.3738797,500,1.1963087320327759
1776128072.1774964,510,1.2558567523956299
1776129031.7404723,520,1.3351023197174072
1776129991.4342911,530,1.299261450767517
1776130950.9306836,540,1.4407153129577637
1776131909.8417747,550,1.4109357595443726
1776132870.2909968,560,1.4283900260925293
1776133830.400323,570,1.613908290863037
1776134789.7328439,580,1.633481740951538
1776135749.5597765,590,1.5510951280593872
1776136709.9677868,600,1.6687184572219849
1776137669.5475838,610,1.7364622354507446
1776138629.3717523,620,1.820351004600525
1776139587.6627324,630,1.8021365404129028
1776140547.2118459,640,1.9005539417266846
1776141505.3501616,650,1.9401500225067139
1776142463.9434724,660,1.9311027526855469
1776143423.3586075,670,1.95396888256073
1776144380.7990763,680,1.9080651998519897
1776145340.0415375,690,1.9378193616867065
1776146298.487558,700,1.9160704612731934
1776147258.3240879,710,1.7834118604660034
1776148216.9423606,720,1.8280041217803955
1776149175.8524735,730,1.9066158533096313
1776150135.9054382,740,1.8562716245651245
1776151093.9863665,750,1.8804430961608887
1776152052.5732663,760,1.9295676946640015
1776153012.95978,770,1.846211314201355
1776153973.1848812,780,1.6521292924880981
1776154932.933933,790,1.4179401397705078
1776155891.7915473,800,1.4614397287368774
1776156850.261157,810,1.2878069877624512
1776157810.4624903,820,1.2921851873397827
1776158769.0306926,830,1.3738447427749634
1776159727.83491,840,1.4224152565002441
1776160686.5711954,850,1.2927697896957397
1776161646.0191772,860,1.2939316034317017
1776162604.4399004,870,1.3172515630722046
1776163564.1321032,880,1.2405951023101807
1776164524.064342,890,1.2275290489196777
1776165482.7425625,900,1.0790804624557495
1776166441.3812761,910,1.0355674028396606
1776167400.8142161,920,1.0199155807495117
1776168359.931188,930,1.1035531759262085
1776169319.6378973,940,0.9100549221038818
1776170280.1187298,950,0.8424510359764099
1776171238.8195803,960,0.8096996545791626
1776172196.8789573,970,0.8253654837608337
1776173156.639283,980,0.9436390995979309
1776174116.2276444,990,0.9775241017341614
1776175076.2650914,1000,0.9832313656806946
1776176034.78686,1010,0.8222469687461853
1776176993.2865605,1020,0.8587186932563782
1776177952.5336237,1030,0.9202255010604858
1776178911.906872,1040,0.7573446035385132
1776179871.1371212,1050,0.7201035618782043
1776180830.886461,1060,0.634626030921936
1776181789.700711,1070,0.5720136165618896
1776182747.3224285,1080,0.818448543548584
1776183706.5013192,1090,1.004494071006775
1776184664.7125235,1100,1.1830335855484009
1776185623.0381124,1110,1.309615969657898
1776186583.1813524,1120,1.3621410131454468
1776187542.7530556,1130,1.4250415563583374
1776188501.880844,1140,1.4039585590362549
1776189459.6832988,1150,1.42169189453125
1776190420.814409,1160,1.5700018405914307
1776191380.8913963,1170,1.447469711303711
1776192340.472675,1180,1.363699197769165
1776193299.7459865,1190,1.1194515228271484
1776194259.2518656,1200,1.1232110261917114
1776195218.8154867,1210,1.0718610286712646
1776196177.3502135,1220,1.3153810501098633
1776197137.8132064,1230,1.4121885299682617
1776198097.557215,1240,1.5532127618789673
