Wall time,Step,Value
1776079136.273696,1,-0.5390625
1776079143.1616788,10,-0.37646484375
1776080102.3897767,20,-0.2091575562953949
1776081061.4313867,30,-0.23256835341453552
1776082020.7735434,40,-0.4847656190395355
1776082980.2854595,50,-0.4078109860420227
1776083940.5830374,60,-0.24672241508960724
1776084900.0611358,70,-0.3293701112270355
1776085859.2371848,80,-0.3890014588832855
1776086818.2108412,90,-0.31175535917282104
1776087777.6077425,100,-0.3136657774448395
1776088736.654334,110,-0.255615234375
1776089696.9520168,120,-0.535937488079071
1776090657.3000543,130,-0.21672172844409943
1776091618.7384262,140,-0.4667602479457855
1776092578.1095295,150,-0.31977540254592896
1776093537.8473697,160,-0.423828125
1776094496.909062,170,-0.3896240293979645
1776095456.7155964,180,-0.3252929747104645
1776096417.8656642,190,-0.10380859673023224
1776097376.9926229,200,-0.22923584282398224
1776098336.3656893,210,-0.37224119901657104
1776099296.2577515,220,-0.30156248807907104
1776100256.1358893,230,-0.3554626405239105
1776101216.0085495,240,-0.3575195372104645
1776102175.9649355,250,-0.19850769639015198
1776103134.7346275,260,-0.400634765625
1776104093.6396759,270,-0.2613983154296875
1776105055.1753325,280,-0.32249754667282104
1776106015.5724552,290,-0.18699340522289276
1776106974.7423885,300,-0.22812500596046448
1776107934.1535347,310,-0.18292847275733948
1776108893.1045449,320,-0.2864990234375
1776109852.3206098,330,-0.31586915254592896
1776110812.5384338,340,-0.269461065530777
1776111771.8147507,350,-0.24041596055030823
1776112730.8899453,360,-0.14571857452392578
1776113690.701515,370,-0.2865234315395355
1776114649.0111463,380,-0.3371337950229645
1776115608.1230152,390,-0.18183593451976776
1776116566.6890864,400,-0.11152343451976776
1776117524.6654599,410,-0.23195800185203552
1776118484.5213726,420,-0.2773681581020355
1776119444.930085,430,-0.2784179747104645
1776120404.7947304,440,-0.12860707938671112
1776121364.8756082,450,-0.2643066346645355
1776122324.900527,460,-0.366943359375
1776123283.7468421,470,-0.2733154296875
1776124242.722884,480,-0.33984375
1776125201.4920433,490,-0.2894043028354645
1776126160.3322995,500,-0.19240722060203552
1776127119.8576086,510,-0.28845518827438354
1776128079.5008621,520,-0.21503600478172302
1776129039.2284863,530,-0.28739625215530396
1776129998.7427006,540,-0.219635009765625
1776130958.2621105,550,-0.05194091796875
1776131917.9446964,560,-0.11674804985523224
1776132878.2530317,570,-0.01765136793255806
1776133838.2026987,580,-0.06777343899011612
1776134797.4122963,590,-0.10163573920726776
1776135757.5630174,600,-0.13464966416358948
1776136717.5378232,610,-0.21580810844898224
1776137677.2201648,620,0.10085754096508026
1776138637.428316,630,0.015454101376235485
1776139595.2115967,640,-0.001708984375
1776140554.4886801,650,-0.11181640625
1776141512.9468663,660,0.04897461086511612
1776142471.738486,670,0.2941650450229645
1776143430.605912,680,0.1944580078125
1776144388.457896,690,0.19834288954734802
1776145347.6580386,700,0.2408447265625
1776146306.3917162,710,0.15181884169578552
1776147265.8039904,720,0.09028320014476776
1776148224.2684534,730,0.08063964545726776
1776149183.5334327,740,0.19445189833641052
1776150143.5842376,750,0.33342283964157104
1776151101.8390718,760,0.19235840439796448
1776152060.0873864,770,0.32775574922561646
1776153021.4688928,780,-0.19035644829273224
1776153980.7416375,790,0.08530273288488388
1776154940.6157951,800,-0.17353515326976776
1776155899.615826,810,-0.43912965059280396
1776156857.6364615,820,-0.41484373807907104
1776157818.058809,830,-0.37431639432907104
1776158776.8727329,840,-0.5487304925918579
1776159735.4052062,850,-0.4671630859375
1776160694.6543627,860,-0.803515613079071
1776161653.87583,870,-0.462158203125
1776162612.5015702,880,-0.920117199420929
1776163571.8775449,890,-0.8599609136581421
1776164531.8687115,900,-0.802539050579071
1776165490.4993505,910,-0.8011718988418579
1776166449.0898535,920,-0.7881835699081421
1776167408.6001272,930,-0.607525646686554
1776168367.2105045,940,-0.9935547113418579
1776169327.7912772,950,-0.8587890863418579
1776170287.4445367,960,-1.057226538658142
1776171246.495657,970,-0.9345703125
1776172204.280622,980,-0.9437500238418579
1776173164.5583186,990,-1.16015625
1776174123.8378,1000,-0.711987316608429
1776175083.6177917,1010,-0.920703113079071
1776176042.6946766,1020,-1.260156273841858
1776177000.9600139,1030,-0.98046875
1776177960.054292,1040,-1.241601586341858
1776178919.8328154,1050,-1.364843726158142
1776179878.7573814,1060,-1.332421898841858
1776180839.0731475,1070,-1.5417969226837158
1776181796.8815157,1080,-1.4562499523162842
1776182754.99888,1090,-1.103124976158142
1776183713.9043264,1100,-0.997851550579071
1776184672.3777032,1110,-0.8919922113418579
1776185630.7297993,1120,-0.773419201374054
1776186590.310119,1130,-0.8846679925918579
1776187550.343843,1140,-0.612109363079071
1776188509.1642048,1150,-0.852465808391571
1776189467.9800198,1160,-1.1728515625
1776190428.4009106,1170,-1.0773437023162842
1776191388.630635,1180,-0.984570324420929
1776192348.5089657,1190,-1.505468726158142
1776193307.0339348,1200,-1.685156226158142
1776194267.094503,1210,-1.4453125
1776195226.3606398,1220,-1.571874976158142
1776196184.9971452,1230,-1.0849609375
1776197145.2980447,1240,-1.422265648841858
