Wall time,Step,Value
1776319398.7035441,5,-0.0008371576550416648
1776319468.4063158,15,-0.0004466094833333045
1776319474.8885672,16,0.0004180413961876184
1776319494.5174613,19,0.00010384255438111722
1776319501.517563,20,0.0039020823314785957
1776319508.2095976,21,-0.0031379342544823885
1776319522.4211116,23,0.0030376517679542303
1776319549.260295,27,0.001089479774236679
1776319555.681883,28,0.004404490347951651
1776319644.7465208,41,-0.004032430239021778
1776319691.1089506,48,-0.0006428512278944254
1776319697.4680612,49,0.000860521977301687
1776319703.8253152,50,-0.006123530212789774
1776319716.7651372,52,0.002665032399818301
1776319735.4384532,55,-0.0004867433162871748
1776319774.7213495,61,-0.002834584563970566
1776319781.2477794,62,-0.00027908978518098593
1776319788.1781647,63,-0.004379658028483391
1776319794.2155194,64,0.00055955711286515
1776319814.6473093,67,0.0004425830557011068
1776319821.8166466,68,-0.001825961284339428
1776319828.1678667,69,0.001955816987901926
1776319842.2630255,71,-0.003337568137794733
1776319848.9058502,72,-0.003935312852263451
1776319888.0388434,78,-0.004494390916079283
1776319919.8301508,83,-0.005697745829820633
1776319965.704983,90,0.0027524265460669994
1776320032.8390288,100,-0.005346323829144239
1776320058.2989395,104,-0.0021350239403545856
1776320076.861303,107,-0.005408812779933214
1776320082.9838688,108,-0.005003777332603931
1776320095.5726323,110,-0.0014302792260423303
1776320140.7412305,117,-0.008110469207167625
1776320172.6782513,122,-0.0059637944214046
1776320196.9291267,126,-0.008436974138021469
1776320203.2540345,127,-0.007388055324554443
1776320215.3141577,129,-0.012939037755131721
1776320228.6913202,131,-0.010554653592407703
1776320265.5993857,137,-0.010935322381556034
1776320271.6550622,138,-0.014536288566887379
1776320315.9719577,145,-0.012468396686017513
1776320329.2576509,147,-0.0074158767238259315
1776320335.6530166,148,-0.008608346804976463
1776320356.393608,151,-0.012020641937851906
1776320402.3769987,158,-0.015377296134829521
1776320420.6689916,161,-0.011560275219380856
1776320433.9994462,163,-0.01216435618698597
1776320447.268094,165,-0.006705759093165398
1776320488.7724893,171,-0.010957883670926094
1776320495.7434523,172,-0.012610770761966705
1776320502.016489,173,-0.00992436334490776
1776320533.397858,178,-0.007651233114302158
1776320577.4656997,185,-0.01219951082020998
1776320583.7762384,186,-0.019223976880311966
1776320590.0356026,187,-0.016400089487433434
1776320615.5895228,191,-0.017671875655651093
1776320621.6634197,192,-0.008039375767111778
1776320627.606199,193,-0.021931117400527
1776320670.8081338,200,-0.017108552157878876
1776320689.8946612,203,-0.015483489260077477
1776320696.6162298,204,-0.027091138064861298
1776320702.9453585,205,-0.020805247128009796
1776320709.257704,206,-0.011775019578635693
1776320721.9635403,208,-0.013793978840112686
1776320748.734921,212,-0.01666739210486412
1776320761.6301181,214,-0.02123606950044632
1776320774.2967896,216,-0.02031298726797104
1776320799.5671926,220,-0.01758694276213646
1776320806.4172053,221,-0.010463674552738667
1776320812.6357985,222,-0.002437751507386565
1776320831.4564602,225,-0.012297898530960083
1776320862.9182754,230,-0.007648322265595198
1776320926.3086414,240,-0.0011441379319876432
1776320957.889614,245,-0.008144291117787361
1776320964.1669023,246,-0.016560304909944534
1776320970.184493,247,-0.0023635479155927896
1776321047.9891133,259,-3.283231853856705e-05
1776321054.3882294,260,3.61156344297342e-06
1776321061.3794765,261,-4.571282261167653e-06
1776321135.2267885,272,-8.023010195756797e-06
1776321155.2526875,275,3.129243850708008e-07
1776321168.6494353,277,2.6442535272508394e-06
1776321181.1574254,279,1.1831521987915039e-05
1776321208.1891818,283,-2.3562952264910564e-05
1776321228.7085805,286,-0.0016216528601944447
1776321248.2771573,289,-1.9609928131103516e-05
1776321261.2691164,291,2.0245897758286446e-06
1776321292.9880958,296,1.9616113604570273e-06
1776321306.2639883,298,-0.00038287017378024757
1776321312.3906248,299,-0.0007258035475388169
1776321365.0038753,307,-0.0050592501647770405
1776321377.6443799,309,6.6116172092733905e-06
1776321404.1242757,313,-3.2023439189288183e-07
1776321431.5810554,317,1.6950773442658829e-06
1776321444.484214,319,9.813679753278848e-07
1776321451.2228887,320,-2.7946705927206494e-07
