Wall time,Step,Value
1776319398.6842859,5,0.0
1776319468.3980532,15,0.0
1776319475.5620034,16,0.0
1776319495.3376758,19,0.0
1776319502.0678165,20,0.0
1776319509.2503178,21,0.0
1776319522.8319259,23,0.0
1776319550.167478,27,0.0
1776319556.5424814,28,0.0
1776319644.3729975,41,0.056603774428367615
1776319689.7558303,48,0.219072163105011
1776319696.021932,49,0.06014150753617287
1776319702.3894665,50,0.04716980829834938
1776319715.065732,52,0.03974359109997749
1776319733.215706,55,0.029481131583452225
1776319773.7295923,61,0.022405661642551422
1776319780.1881568,62,0.034682080149650574
1776319787.2706015,63,0.06435643136501312
1776319793.4362416,64,0.20441988110542297
1776319814.2975018,67,0.2592024803161621
1776319820.8133948,68,0.17806604504585266
1776319827.123609,69,0.0590062141418457
1776319840.8941803,71,0.18194445967674255
1776319847.6069229,72,0.08479531854391098
1776319886.0262134,78,0.06115107983350754
1776319917.4808693,83,0.09551887214183807
1776319965.1902013,90,0.06485849618911743
1776320029.2515292,100,0.1662735939025879
1776320054.4720523,104,0.060141511261463165
1776320073.0940862,107,0.3054245114326477
1776320079.1248326,108,0.030660375952720642
1776320091.7795637,110,0.009433962404727936
1776320136.0106833,117,0.17924527823925018
1776320168.1281517,122,0.024764150381088257
1776320193.5030797,126,0.5412735939025879
1776320200.1591458,127,0.01886792480945587
1776320212.5379698,129,0.17099055647850037
1776320226.20633,131,0.2016509473323822
1776320264.2636876,137,0.3207547068595886
1776320270.3005562,138,0.2685643434524536
1776320315.4418209,145,0.43985849618911743
1776320328.3037925,147,0.012971698306500912
1776320335.0465813,148,0.053066037595272064
1776320354.879602,151,0.002358490601181984
1776320400.8666751,158,0.07075471431016922
1776320420.0457604,161,0.37264150381088257
1776320433.9994283,163,0.010613207705318928
1776320447.2673182,165,0.5165094137191772
1776320490.2706013,171,0.13325472176074982
1776320496.5077357,172,0.3974056839942932
1776320503.5407474,173,0.42688679695129395
1776320536.4706569,178,0.26179245114326477
1776320579.963604,185,0.00589622650295496
1776320586.3220997,186,0.47523584961891174
1776320592.4289637,187,0.053066037595272064
1776320618.2028131,191,0.16273584961891174
1776320624.6625068,192,0.003537735901772976
1776320631.486225,193,0.056603774428367615
1776320675.6223514,200,0.2358490526676178
1776320695.3984938,203,0.2299528419971466
1776320701.6839747,204,0.20990566909313202
1776320708.2682617,205,0.4905660152435303
1776320714.3835227,206,0.29481130838394165
1776320727.3296626,208,0.001179245300590992
1776320753.8553123,212,0.3042452931404114
1776320766.3548868,214,0.1450471729040146
1776320779.011968,216,0.18985849618911743
1776320804.1455042,220,0.2794811427593231
1776320810.1910024,221,0.016509434208273888
1776320816.264695,222,0.09166666865348816
1776320835.4933505,225,0.2971698045730591
1776320866.562124,230,0.0
1776320930.1169865,240,0.02358490601181984
1776320962.7538574,245,0.4457547068595886
1776320969.7011492,246,0.25471699237823486
1776320975.4139192,247,0.044811323285102844
1776321055.580429,259,0.24528300762176514
1776321061.9191782,260,0.20283018052577972
1776321068.9659257,261,0.6403301954269409
1776321141.386597,272,0.2228773683309555
1776321160.847528,275,0.30070751905441284
1776321174.313814,277,0.3136792480945587
