Wall time,Step,Value
1776319398.684273,5,0.0005847997381351888
1776319468.3980398,15,0.002638803329318762
1776319475.5619788,16,0.005444688722491264
1776319495.3376462,19,0.005687743425369263
1776319502.0678031,20,-0.0017346470849588513
1776319509.2503047,21,-0.004249087534844875
1776319522.831912,23,0.0014412642922252417
1776319550.1674643,27,-0.0008144768653437495
1776319556.5424678,28,0.006117537617683411
1776319644.3729763,41,-0.003882149700075388
1776319689.755817,48,5.054747452959418e-05
1776319696.0219183,49,-0.00412632804363966
1776319702.3894534,50,-0.00012842891737818718
1776319715.065719,52,0.00045052386121824384
1776319733.2156923,55,-0.0010552422609180212
1776319773.7295792,61,-0.0017103407299146056
1776319780.1881409,62,-0.001585018471814692
1776319787.2705882,63,0.0018098371801897883
1776319793.436228,64,-0.0014843924436718225
1776319814.2974868,67,-0.000813258986454457
1776319820.8133814,68,-4.3417850974947214e-05
1776319827.1235948,69,-0.005571153946220875
1776319840.8941572,71,-0.00249071535654366
1776319847.6069093,72,-0.0050522154197096825
1776319886.0261967,78,-0.005630400963127613
1776319917.4808557,83,-0.00421641580760479
1776319965.1901681,90,-0.0018806980224326253
1776320029.25151,100,-0.0027837338857352734
1776320054.4720387,104,-0.0036627869121730328
1776320073.0940723,107,-0.0016925233649089932
1776320079.1247878,108,-0.006177579052746296
1776320091.7795496,110,-0.0017700687749311328
1776320136.0106666,117,-0.002888293471187353
1776320168.128138,122,-0.0046632662415504456
1776320193.503066,126,-0.008265365846455097
1776320200.1591322,127,-0.006142286583781242
1776320212.537957,129,-0.0045296973548829556
1776320226.2063162,131,-0.0019233247730880976
1776320264.2636747,137,0.000731852778699249
1776320270.3005369,138,-0.010029925033450127
1776320315.4418023,145,-0.004915878176689148
1776320328.3037717,147,-0.007446241565048695
1776320335.0465453,148,-0.005240618716925383
1776320354.8795881,151,-0.008897367864847183
1776320400.866654,158,-0.007924992591142654
1776320420.045708,161,-0.009436248801648617
1776320433.999415,163,-0.0058446922339499
1776320447.2673047,165,-0.0085534006357193
1776320490.270588,171,-0.010438383556902409
1776320496.5077224,172,-0.007010630331933498
